asv	P7	P8	P9	P10	P11	P13	P22	P23	P24	P25	P26	P27	P36	P37	P38	P39	P40	P41	P42	P50	P51	P52	P53	P54	taxonomy_prokaryotes
ASV_14271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:[Thermi],c:Deinococci,o:Deinococcales,f:Trueperaceae
ASV_15172	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:[Thermi],c:Deinococci,o:Deinococcales,f:Trueperaceae,g:Truepera
ASV_03308	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:[Thermi],c:Deinococci,o:Thermales,f:Thermaceae,g:Meiothermus
ASV_04591	0	0	0	0	0	34	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:[Thermi],c:Deinococci,o:Thermales,f:Thermaceae,g:Meiothermus
ASV_05068	0	0	0	0	0	11	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:[Thermi],c:Deinococci,o:Thermales,f:Thermaceae,g:Meiothermus
ASV_05576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:[Thermi],c:Deinococci,o:Thermales,f:Thermaceae,g:Meiothermus
ASV_07498	0	0	0	0	0	10	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:[Thermi],c:Deinococci,o:Thermales,f:Thermaceae,g:Meiothermus
ASV_10335	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:[Thermi],c:Deinococci,o:Thermales,f:Thermaceae,g:Meiothermus
ASV_10488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:[Thermi],c:Deinococci,o:Thermales,f:Thermaceae,g:Meiothermus
ASV_02473	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria
ASV_02934	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria
ASV_06298	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria
ASV_06621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria
ASV_07806	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria
ASV_07979	0	0	0	0	0	8	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria
ASV_08362	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria
ASV_08760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria
ASV_09517	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria
ASV_10573	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria
ASV_10574	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria
ASV_10826	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria
ASV_11084	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria
ASV_11909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria
ASV_12136	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria
ASV_13719	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria
ASV_15180	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:[Chloracidobacteria]
ASV_05557	0	3	8	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:[Chloracidobacteria],o:[Chloracidobacterales],f:[Chloracidobacteraceae]
ASV_08213	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:[Chloracidobacteria],o:11-24
ASV_09926	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:[Chloracidobacteria],o:11-24
ASV_04944	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:[Chloracidobacteria],o:DS-100
ASV_11808	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:[Chloracidobacteria],o:DS-100
ASV_00960	0	0	0	0	0	49	0	0	0	0	0	0	532	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:[Chloracidobacteria],o:PK29
ASV_01148	0	0	0	0	0	94	0	0	0	0	0	0	407	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:[Chloracidobacteria],o:PK29
ASV_03655	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:[Chloracidobacteria],o:PK29
ASV_04252	0	0	0	0	0	2	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:[Chloracidobacteria],o:PK29
ASV_05260	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:[Chloracidobacteria],o:PK29
ASV_06917	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:[Chloracidobacteria],o:PK29
ASV_06920	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:[Chloracidobacteria],o:PK29
ASV_06999	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:[Chloracidobacteria],o:PK29
ASV_10122	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:[Chloracidobacteria],o:PK29
ASV_10316	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:[Chloracidobacteria],o:PK29
ASV_10337	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:[Chloracidobacteria],o:PK29
ASV_11699	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:[Chloracidobacteria],o:PK29
ASV_11700	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:[Chloracidobacteria],o:PK29
ASV_12385	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:[Chloracidobacteria],o:PK29
ASV_13232	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:[Chloracidobacteria],o:PK29
ASV_13727	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:[Chloracidobacteria],o:PK29
ASV_15187	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:[Chloracidobacteria],o:PK29
ASV_04806	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:[Chloracidobacteria],o:RB41
ASV_04847	0	0	0	0	0	7	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:[Chloracidobacteria],o:RB41
ASV_05016	0	0	0	0	0	8	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:[Chloracidobacteria],o:RB41
ASV_05472	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:[Chloracidobacteria],o:RB41
ASV_07104	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:[Chloracidobacteria],o:RB41
ASV_08372	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:[Chloracidobacteria],o:RB41
ASV_11369	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:[Chloracidobacteria],o:RB41
ASV_12994	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:[Chloracidobacteria],o:RB41
ASV_00445	0	0	0	0	0	0	0	0	0	0	0	0	0	1086	104	0	0	0	0	0	32	42	23	27	k:Bacteria,p:Acidobacteria,c:[Chloracidobacteria],o:RB41,f:Ellin6075
ASV_00446	0	0	0	0	0	261	0	0	0	0	0	0	915	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:[Chloracidobacteria],o:RB41,f:Ellin6075
ASV_01188	0	0	0	0	0	48	0	0	0	0	0	0	272	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:[Chloracidobacteria],o:RB41,f:Ellin6075
ASV_01735	0	0	0	0	0	42	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:[Chloracidobacteria],o:RB41,f:Ellin6075
ASV_01870	0	0	0	0	0	22	0	0	0	0	0	0	265	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:[Chloracidobacteria],o:RB41,f:Ellin6075
ASV_02729	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:[Chloracidobacteria],o:RB41,f:Ellin6075
ASV_03231	0	0	0	0	0	33	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:[Chloracidobacteria],o:RB41,f:Ellin6075
ASV_03406	0	0	0	0	0	0	0	4	6	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	k:Bacteria,p:Acidobacteria,c:[Chloracidobacteria],o:RB41,f:Ellin6075
ASV_03501	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:[Chloracidobacteria],o:RB41,f:Ellin6075
ASV_03556	0	0	0	0	0	34	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:[Chloracidobacteria],o:RB41,f:Ellin6075
ASV_03916	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:[Chloracidobacteria],o:RB41,f:Ellin6075
ASV_04219	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:[Chloracidobacteria],o:RB41,f:Ellin6075
ASV_04240	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:[Chloracidobacteria],o:RB41,f:Ellin6075
ASV_04328	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:[Chloracidobacteria],o:RB41,f:Ellin6075
ASV_04404	0	0	0	0	0	57	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:[Chloracidobacteria],o:RB41,f:Ellin6075
ASV_04445	0	0	0	0	0	16	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:[Chloracidobacteria],o:RB41,f:Ellin6075
ASV_04457	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:[Chloracidobacteria],o:RB41,f:Ellin6075
ASV_04496	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:[Chloracidobacteria],o:RB41,f:Ellin6075
ASV_04559	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:[Chloracidobacteria],o:RB41,f:Ellin6075
ASV_04618	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:[Chloracidobacteria],o:RB41,f:Ellin6075
ASV_04862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:[Chloracidobacteria],o:RB41,f:Ellin6075
ASV_05028	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:[Chloracidobacteria],o:RB41,f:Ellin6075
ASV_05049	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:[Chloracidobacteria],o:RB41,f:Ellin6075
ASV_05146	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:[Chloracidobacteria],o:RB41,f:Ellin6075
ASV_05219	0	0	0	0	0	20	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:[Chloracidobacteria],o:RB41,f:Ellin6075
ASV_05602	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:[Chloracidobacteria],o:RB41,f:Ellin6075
ASV_05748	0	0	0	0	0	10	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:[Chloracidobacteria],o:RB41,f:Ellin6075
ASV_05773	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:[Chloracidobacteria],o:RB41,f:Ellin6075
ASV_05794	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:[Chloracidobacteria],o:RB41,f:Ellin6075
ASV_05822	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:[Chloracidobacteria],o:RB41,f:Ellin6075
ASV_05916	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:[Chloracidobacteria],o:RB41,f:Ellin6075
ASV_06044	0	0	0	0	0	23	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:[Chloracidobacteria],o:RB41,f:Ellin6075
ASV_06111	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:[Chloracidobacteria],o:RB41,f:Ellin6075
ASV_06113	0	0	0	0	0	15	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:[Chloracidobacteria],o:RB41,f:Ellin6075
ASV_07207	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:[Chloracidobacteria],o:RB41,f:Ellin6075
ASV_07403	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:[Chloracidobacteria],o:RB41,f:Ellin6075
ASV_07572	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:[Chloracidobacteria],o:RB41,f:Ellin6075
ASV_07615	0	0	0	0	0	9	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:[Chloracidobacteria],o:RB41,f:Ellin6075
ASV_07634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:[Chloracidobacteria],o:RB41,f:Ellin6075
ASV_07811	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:[Chloracidobacteria],o:RB41,f:Ellin6075
ASV_08002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:[Chloracidobacteria],o:RB41,f:Ellin6075
ASV_08414	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:[Chloracidobacteria],o:RB41,f:Ellin6075
ASV_09038	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:[Chloracidobacteria],o:RB41,f:Ellin6075
ASV_09776	0	0	0	0	0	10	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:[Chloracidobacteria],o:RB41,f:Ellin6075
ASV_09920	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:[Chloracidobacteria],o:RB41,f:Ellin6075
ASV_10255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:[Chloracidobacteria],o:RB41,f:Ellin6075
ASV_11101	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:[Chloracidobacteria],o:RB41,f:Ellin6075
ASV_11716	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:[Chloracidobacteria],o:RB41,f:Ellin6075
ASV_12065	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:[Chloracidobacteria],o:RB41,f:Ellin6075
ASV_12259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:[Chloracidobacteria],o:RB41,f:Ellin6075
ASV_12491	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:[Chloracidobacteria],o:RB41,f:Ellin6075
ASV_12765	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:[Chloracidobacteria],o:RB41,f:Ellin6075
ASV_12820	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:[Chloracidobacteria],o:RB41,f:Ellin6075
ASV_13780	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:[Chloracidobacteria],o:RB41,f:Ellin6075
ASV_14386	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:[Chloracidobacteria],o:RB41,f:Ellin6075
ASV_14419	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:[Chloracidobacteria],o:RB41,f:Ellin6075
ASV_14656	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:[Chloracidobacteria],o:RB41,f:Ellin6075
ASV_15183	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:[Chloracidobacteria],o:RB41,f:Ellin6075
ASV_05862	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:Acidobacteria-5
ASV_08369	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:Acidobacteria-5
ASV_10123	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:Acidobacteria-5
ASV_10732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:Acidobacteria-5
ASV_01107	0	0	0	0	0	36	0	0	0	0	0	0	261	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:Acidobacteria-6,o:CCU21
ASV_01150	0	0	0	0	0	104	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:Acidobacteria-6,o:CCU21
ASV_01634	0	0	0	0	0	51	0	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:Acidobacteria-6,o:CCU21
ASV_01860	0	0	0	0	0	0	0	0	0	0	0	0	209	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:Acidobacteria-6,o:CCU21
ASV_02076	0	0	0	0	0	74	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:Acidobacteria-6,o:CCU21
ASV_02875	0	0	0	0	0	60	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:Acidobacteria-6,o:CCU21
ASV_02952	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:Acidobacteria-6,o:CCU21
ASV_03166	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:Acidobacteria-6,o:CCU21
ASV_03479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:Acidobacteria-6,o:CCU21
ASV_03515	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:Acidobacteria-6,o:CCU21
ASV_03524	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:Acidobacteria-6,o:CCU21
ASV_03617	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:Acidobacteria-6,o:CCU21
ASV_04027	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:Acidobacteria-6,o:CCU21
ASV_04416	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:Acidobacteria-6,o:CCU21
ASV_05077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:Acidobacteria-6,o:CCU21
ASV_05141	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:Acidobacteria-6,o:CCU21
ASV_05257	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:Acidobacteria-6,o:CCU21
ASV_05406	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:Acidobacteria-6,o:CCU21
ASV_05407	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:Acidobacteria-6,o:CCU21
ASV_05470	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:Acidobacteria-6,o:CCU21
ASV_05635	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:Acidobacteria-6,o:CCU21
ASV_05934	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:Acidobacteria-6,o:CCU21
ASV_06056	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:Acidobacteria-6,o:CCU21
ASV_06081	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:Acidobacteria-6,o:CCU21
ASV_06277	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:Acidobacteria-6,o:CCU21
ASV_06351	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:Acidobacteria-6,o:CCU21
ASV_06648	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:Acidobacteria-6,o:CCU21
ASV_06707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:Acidobacteria-6,o:CCU21
ASV_06993	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Acidobacteria,c:Acidobacteria-6,o:CCU21
